0.0 3.46961550602 0.0
0.0401606425703 3.46170438487 -0.393973723142
0.0803212851406 3.43797128674 -0.787934156053
0.120481927711 3.39841700147 -1.18186774626
0.160642570281 3.34304282339 -1.57576125512
0.200803212851 3.27185074175 -1.96960133193
0.240963855422 3.1848429661 -2.36337462941
0.281124497992 3.08202266607 -2.75706781825
0.321285140562 2.96339350208 -3.15066758976
0.361445783133 2.82895929852 -3.54416063045
0.401606425703 2.67872444961 -3.93753363538
0.441767068273 2.51269396225 -4.33077330961
0.481927710843 2.33087345605 -4.72386636815
0.522088353414 2.13326907711 -5.11679956306
0.562248995984 1.91988736704 -5.50955972463
0.602409638554 1.69073559998 -5.90213365545
0.642570281124 1.4458216484 -6.2945081726
0.682730923695 1.18515397328 -6.68667011074
0.722891566265 0.908741624105 -7.07860632206
0.763052208835 0.616594041517 -7.47030370587
0.803212851406 0.308720779217 -7.86174925012
0.843373493976 -0.0148678686908 -8.25292993761
0.883534136546 -0.354161100197 -8.64383278078
0.923694779116 -0.709147577842 -9.03444482818
0.963855421687 -1.07981527473 -9.42475318246
1.00401606426 -1.4661517108 -9.81474497281
1.04417670683 -1.86814389141 -10.2044073621
1.0843373494 -2.28577830056 -10.593727553
1.12449799197 -2.71904097386 -10.9826928279
1.16465863454 -3.167917413 -11.371290502
1.20481927711 -3.63239259249 -11.759507927
1.24497991968 -4.11245097311 -12.1473324986
1.28514056225 -4.60807654109 -12.5347516912
1.32530120482 -5.11925277567 -12.9217530288
1.36546184739 -5.64596263772 -13.3083240761
1.40562248996 -6.18818855939 -13.6944524316
1.44578313253 -6.74591258254 -14.0801258299
1.4859437751 -7.31911615813 -14.4653319939
1.52610441767 -7.90778027726 -14.8500587312
1.56626506024 -8.51188542827 -15.2342939028
1.60642570281 -9.13141164074 -15.6180254489
1.64658634538 -9.7663385021 -16.0012413996
1.68674698795 -10.416645062 -16.3839298183
1.72690763052 -11.0823098846 -16.7660788329
1.76706827309 -11.7633110525 -17.1476766389
1.80722891566 -12.4596261696 -17.5287115007
1.84738955823 -13.1712323637 -17.9091717542
1.8875502008 -13.8981062893 -18.289045808
1.92771084337 -14.6402241451 -18.6683221491
1.96787148594 -15.3975617543 -19.0469893598
2.00803212851 -16.1700944389 -19.4250360941
2.04819277108 -16.9577970562 -19.8024510868
2.08835341365 -17.760644016 -20.1792231577
2.12851405622 -18.5786092834 -20.5553412141
2.1686746988 -19.4116663826 -20.9307942528
2.20883534137 -20.2597884008 -21.3055713621
2.24899598394 -21.1229479906 -21.6796617232
2.28915662651 -22.0011173388 -22.0530545307
2.32931726908 -22.8942682001 -22.4257390654
2.36947791165 -23.8023719182 -22.7977047356
2.40963855422 -24.7253994124 -23.1689410405
2.44979919679 -25.6633211804 -23.5394375711
2.48995983936 -26.6161073019 -23.9091840118
2.53012048193 -27.5837274418 -24.2781701419
2.5702811245 -28.5661508529 -24.6463858364
2.61044176707 -29.5633463924 -25.0138210564
2.65060240964 -30.5752825383 -25.3804658368
2.69076305221 -31.6019273501 -25.7463103282
2.73092369478 -32.6432484909 -26.1113447801
2.77108433735 -33.6992132325 -26.4755595409
2.81124497992 -34.7697884581 -26.8389450592
2.85140562249 -35.8549406665 -27.2014918845
2.89156626506 -36.9546359752 -27.5631906689
2.93172690763 -38.0688401282 -27.9240321653
2.9718875502 -39.1975185396 -28.2840072068
3.01204819277 -40.3406362393 -28.6431067393
3.05220883534 -41.4981578866 -29.0013218172
3.09236947791 -42.6700477818 -29.3586435999
3.13253012048 -43.8562698708 -29.7150633525
3.17269076305 -45.0567877484 -30.0705724466
3.21285140562 -46.2715646624 -30.4251623615
3.25301204819 -47.5005648925 -30.7788249191
3.29317269076 -48.7437476282 -31.1315512191
