,0,1,2
0,0.0,3.000000000000001,0.0
1,0.01001001001001001,2.999508517667052,-0.09819815742674687
2,0.02002002002002002,2.998034071884612,-0.19639611069418605
3,0.03003003003003003,2.9955766707704337,-0.29459367274768833
4,0.04004004004004004,2.9921363215361874,-0.3927906318056846
5,0.05005005005005005,2.9877130293714154,-0.49098677060315005
6,0.06006006006006006,2.9823067994656594,-0.5891818718750598
7,0.07007007007007007,2.9759176370084597,-0.6873757183563891
8,0.08008008008008008,2.9685455490495967,-0.7855680945837814
9,0.09009009009009009,2.9601905677262246,-0.8837588093913902
10,0.1001001001001001,2.9508527153996886,-0.9819476621453461
11,0.11011011011011011,2.9405320079924575,-1.0801344459756284
12,0.12012012012012012,2.9292284614269986,-1.1783189540122163
13,0.13013013013013014,2.91694209162578,-1.2765009793850899
14,0.14014014014014015,2.9036729181821372,-1.374680315257161
15,0.15015015015015015,2.8894209893090683,-1.4728567550481013
16,0.16016016016016016,2.8741863383097574,-1.5710300920438207
17,0.17017017017017017,2.857968993259681,-1.6692001194833284
18,0.18018018018018017,2.8407689822343136,-1.767366630605634
19,0.19019019019019018,2.822586333309132,-1.8655294186497464
20,0.2002002002002002,2.803421150771959,-1.9636882779142255
21,0.21021021021021022,2.7832733154032723,-2.0618429995902963
22,0.22022022022022023,2.762143000899176,-2.1599933789414743
23,0.23023023023023023,2.740030239570239,-2.258139209265647
24,0.24024024024024024,2.716935065795901,-2.356280283889465
25,0.2502502502502503,2.6928575160244717,-2.4544163961683436
26,0.2602602602602603,2.6677976410689648,-2.5525473398907588
27,0.2702702702702703,2.6417555268164254,-2.650672909959202
28,0.2802802802802803,2.614731226680365,-2.7487929001691294
29,0.2902902902902903,2.5867247930878587,-2.8469071042442997
30,0.3003003003003003,2.557736280830754,-2.945015315946962
31,0.3103103103103103,2.5277657470656707,-3.043117329077858
32,0.3203203203203203,2.496813251313999,-3.1412129374762223
33,0.3303303303303303,2.464878855461902,-3.239301935019782
34,0.34034034034034033,2.4319626237603136,-3.3373841156247557
35,0.35035035035035034,2.3980646228249407,-3.435459273245854
36,0.36036036036036034,2.36318492163626,-3.53352720187628
37,0.37037037037037035,2.327323591539522,-3.63158769554773
38,0.38038038038038036,2.2904807062447485,-3.729640548330392
39,0.39039039039039036,2.2526563418267314,-3.8276855543329456
40,0.4004004004004004,2.2138505767250356,-3.925722507702564
41,0.41041041041041043,2.1740634917439983,-4.0237512026249105
42,0.42042042042042044,2.1332951700527274,-4.1217714333241435
43,0.43043043043043044,2.091545697185103,-4.219782994062911
44,0.44044044044044045,2.048815161039777,-4.317785679142355
45,0.45045045045045046,2.005103651880172,-4.415779282902109
46,0.46046046046046046,1.9604112623344845,-4.513763599720299
47,0.47047047047047047,1.9147380873956805,-4.611738424013544
48,0.4804804804804805,1.868084224421499,-4.709703550236954
49,0.4904904904904905,1.8204497731344502,-4.807658772884132
50,0.5005005005005005,1.7718348301710165,-4.905603888199451
51,0.5105105105105106,1.7222394863898447,-5.003538695023638
52,0.5205205205205206,1.671663845799526,-5.101462988847933
53,0.5305305305305306,1.6201080151399372,-5.1993765650869355
54,0.5405405405405406,1.5675721034223606,-5.297279219223062
55,0.5505505505505506,1.514056221929485,-5.395170746806556
56,0.5605605605605606,1.4595604842154064,-5.4930509434554775
57,0.5705705705705706,1.4040850061056258,-5.59091960485571
58,0.5805805805805806,1.347629905697051,-5.688776526760959
59,0.5905905905905906,1.2901953033579956,-5.786621504992751
60,0.6006006006006006,1.2317813217281801,-5.8844543354404335
61,0.6106106106106106,1.1723880857187312,-5.982274814061176
62,0.6206206206206206,1.1120157225121812,-6.0800827368799695
63,0.6306306306306306,1.050664361562469,-6.177877899989626
64,0.6406406406406406,0.9883341345949399,-6.275660099550781
65,0.6506506506506506,0.9250251756063457,-6.373429131791887
66,0.6606606606606606,0.8607376208648434,-6.471184793009223
67,0.6706706706706707,0.7954716089099976,-6.5689268795668845
68,0.6806806806806807,0.729227280552778,-6.666655187896795
69,0.6906906906906907,0.6620047788755612,-6.764369514498692
70,0.7007007007007007,0.5938042492321297,-6.86206965594014
71,0.7107107107107107,0.5246258392476726,-6.959755408856523
72,0.7207207207207207,0.4544696988187851,-7.057426569951047
73,0.7307307307307307,0.3833359801134684,-7.155082935994737
74,0.7407407407407407,0.3112248285318626,-7.252724304970123
75,0.7507507507507507,0.23813637389509884,-7.350350477186049
76,0.7607607607607607,0.16407074848908332,-7.447961252994794
77,0.7707707707707707,0.08902810142905326,-7.545556431114874
78,0.7807807807807807,0.01300860132409519,-7.643135808312635
79,0.7907907907907908,-0.06398758622009418,-7.740699182096007
80,0.8008008008008008,-0.14196030019425707,-7.838246350887719
81,0.8108108108108109,-0.22090938036528202,-7.935777113574051
82,0.8208208208208209,-0.30083466148649307,-8.033291268821436
83,0.8308308308308309,-0.3817359763153141,-8.130788615442606
84,0.8408408408408409,-0.4636131555950608,-8.228268952388035
85,0.8508508508508509,-0.5464660280500764,-8.325732078744625
86,0.8608608608608609,-0.6302944204006476,-8.423177793751721
87,0.8708708708708709,-0.7150981573541748,-8.520605896788929
88,0.8808808808808809,-0.800877061610593,-8.618016187382207
89,0.8908908908908909,-0.8876309538831169,-8.715408465227384
90,0.9009009009009009,-0.9753596528632211,-8.812782530150983
91,0.9109109109109109,-1.0640629752310637,-8.910138182121873
92,0.9209209209209209,-1.1537407356578038,-9.007475221253872
93,0.9309309309309309,-1.2443927468056009,-9.104793447805736
94,0.9409409409409409,-1.3360188193648288,-9.202092662221693
95,0.950950950950951,-1.428618762072035,-9.299372665150988
96,0.960960960960961,-1.522192381619984,-9.396633257349936
97,0.970970970970971,-1.6167394826995938,-9.493874239727587
98,0.980980980980981,-1.7122598680007952,-9.591095413346654
99,0.990990990990991,-1.8087533382134504,-9.688296579424456
