,0,1,2,3,4
0,0.0,1.0,0.5,2.0,-0.3
1,0.01001001001001001,1.0200050258104476,0.5399801349339396,1.997001484551686,-0.29910178520679975
2,0.02002002002002002,1.039980074943617,0.5798405298188042,1.9940119372274092,-0.29820893637951534
3,0.03003003003003003,1.0599252531495116,0.6195818181981881,1.9910312948704911,-0.2973213969458716
4,0.04004004004004004,1.0798406239828058,0.6592043804287084,1.9880595196368585,-0.29643913310441555
5,0.05005005005005005,1.0997263044277568,0.6987089161086171,1.9850965420183917,-0.29556208290891006
6,0.06006006006006006,1.1195823246902916,0.7380956035313184,1.9821423446491944,-0.29469023146640816
7,0.07007007007007007,1.1394087942680304,0.7773650955929304,1.9791968629477126,-0.29382352170136933
8,0.08008008008008008,1.1592058131599272,0.8165179892825742,1.9762600377537376,-0.2929619011465017
9,0.09009009009009009,1.178973481364936,0.8555548815893711,1.97333180990706,-0.29210531733451317
10,0.1001001001001001,1.198711898882011,0.8944763695024421,1.9704121202474711,-0.2912537177981118
11,0.11011011011011011,1.2184211605686297,0.9332830184151476,1.9675009129447656,-0.29040705325942856
12,0.12012012012012012,1.238101326544284,0.9719751802465242,1.9645981546676554,-0.28956529598968506
13,0.13013013013013014,1.2577524759577163,1.0105533238555027,1.9617037997600864,-0.28872840645564635
14,0.14014014014014015,1.2773746936188135,1.0490179528902783,1.9588177988994246,-0.28789634161228744
15,0.15015015015015015,1.2969680643374624,1.0873695709990467,1.9559401027630365,-0.28706905841458336
16,0.16016016016016016,1.3165326729235503,1.1256086818300035,1.9530706620282876,-0.28624651381750893
17,0.17017017017017017,1.3360686018031875,1.163735772502895,1.9502094294292267,-0.2854286671577789
18,0.18018018018018017,1.3555759284950715,1.2017512961108232,1.947356361933936,-0.28461548267532777
19,0.19019019019019018,1.3750547348160447,1.239655735549039,1.9445114128021308,-0.28380692031561755
20,0.2002002002002002,1.3945051028280555,1.2774495754122877,1.9416745350820526,-0.28300293977921415
21,0.21021021021021022,1.4139271145930514,1.3151333002953147,1.9388456818219433,-0.2822035007666835
22,0.22022022022022023,1.4333208320237096,1.3527072556113824,1.9360248232591681,-0.28140858253298817
23,0.23023023023023023,1.4526863839571427,1.3901722490555972,1.9332118725385863,-0.2806180993844904
24,0.24024024024024024,1.4720238106034247,1.4275284761300693,1.9304068184118168,-0.27983205163802133
25,0.2502502502502503,1.4913331933316143,1.4647764166433996,1.9276096145181976,-0.2790503996665796
26,0.2602602602602603,1.5106146130548894,1.5019165472551799,1.924820214885974,-0.27827310428558577
27,0.2702702702702703,1.5298681502305465,1.5389493414759943,1.9220385739322987,-0.2775001267528826
28,0.2802802802802803,1.5490938845732125,1.5758752677158159,1.9192646466993497,-0.27673142902707937
29,0.2902902902902903,1.5682918904590968,1.6126947580098152,1.9164983926381025,-0.2759669779074912
30,0.3003003003003003,1.587462243778912,1.6494082546526783,1.9137397699661824,-0.2752067388608941
31,0.3103103103103103,1.606605021381318,1.686016206411217,1.9109887361260893,-0.27445067652288285
32,0.3203203203203203,1.6257202995344413,1.722519058054981,1.9082452490518589,-0.27369875608376265
33,0.3303303303303303,1.6448081539258768,1.7589172503562562,1.9055092671690614,-0.27295094328854874
34,0.34034034034034033,1.6638686596626862,1.795211220090067,1.9027807493948024,-0.27220720443696667
35,0.35035035035035034,1.6829018912713998,1.8314014000341736,1.900059655137722,-0.27146750638345224
36,0.36036036036036034,1.7019079226980147,1.8674882189690738,1.897345944297996,-0.2707318165371515
37,0.37037037037037035,1.7208868273079962,1.903472101678003,1.8946395772673355,-0.27000010286192067
38,0.38038038038038036,1.7398386778862769,1.9393534689469332,1.8919405149289856,-0.2692723338763263
39,0.39039039039039036,1.7587635466372573,1.9751327375645733,1.8892487186577274,-0.26854847865364523
40,0.4004004004004004,1.7776615051848055,2.01081032032237,1.8865641503198767,-0.2678285068218643
41,0.41041041041041043,1.7965326262188053,2.0463866378944524,1.883886770689427,-0.26711238657441844
